"","subj_idx","gender","year","rt","matchness","label","word","ACC"
"2473",13,1,"2004",781,"mismatch","stranger","朋友",1
"2474",13,1,"2004",1297,"mismatch","friend","自我",1
"2475",13,1,"2004",868,"match","friend","朋友",1
"2476",13,1,"2004",1101,"match","stranger","生人",1
"2477",13,1,"2004",724,"match","friend","朋友",1
"2478",13,1,"2004",744,"mismatch","self","生人",1
"2479",13,1,"2004",1388,"mismatch","stranger","朋友",1
"2480",13,1,"2004",867,"mismatch","friend","自我",1
"2481",13,1,"2004",760,"match","self","自我",1
"2482",13,1,"2004",1082,"mismatch","stranger","自我",1
"2483",13,1,"2004",696,"match","self","自我",1
"2484",13,1,"2004",994,"mismatch","friend","生人",1
"2485",13,1,"2004",923,"mismatch","self","朋友",1
"2486",13,1,"2004",721,"mismatch","stranger","朋友",1
"2487",13,1,"2004",813,"mismatch","friend","自我",1
"2488",13,1,"2004",950,"match","friend","朋友",1
"2489",13,1,"2004",822,"mismatch","self","生人",1
"2490",13,1,"2004",785,"match","stranger","生人",1
"2491",13,1,"2004",870,"mismatch","friend","自我",1
"2492",13,1,"2004",951,"mismatch","self","朋友",0
"2493",13,1,"2004",1220,"mismatch","friend","生人",1
"2494",13,1,"2004",743,"match","self","自我",1
"2495",13,1,"2004",652,"mismatch","self","生人",0
"2496",13,1,"2004",1099,"mismatch","stranger","朋友",1
"2497",13,1,"2004",864,"mismatch","stranger","自我",1
"2498",13,1,"2004",745,"mismatch","self","生人",1
"2499",13,1,"2004",957,"match","friend","朋友",1
"2500",13,1,"2004",935,"match","self","自我",1
"2501",13,1,"2004",909,"match","friend","朋友",1
"2502",13,1,"2004",1185,"mismatch","friend","自我",1
"2503",13,1,"2004",704,"match","stranger","生人",1
"2504",13,1,"2004",843,"match","stranger","生人",1
"2505",13,1,"2004",597,"mismatch","stranger","朋友",0
"2506",13,1,"2004",1044,"mismatch","friend","生人",1
"2507",13,1,"2004",857,"mismatch","self","生人",0
"2508",13,1,"2004",1017,"match","friend","朋友",1
"2509",13,1,"2004",1190,"match","stranger","生人",1
"2510",13,1,"2004",1084,"mismatch","stranger","自我",1
"2511",13,1,"2004",1209,"mismatch","self","生人",1
"2512",13,1,"2004",623,"match","self","自我",1
"2513",13,1,"2004",871,"mismatch","self","朋友",1
"2514",13,1,"2004",701,"match","friend","朋友",1
"2515",13,1,"2004",715,"match","stranger","生人",0
"2516",13,1,"2004",929,"mismatch","friend","自我",1
"2517",13,1,"2004",1307,"mismatch","stranger","朋友",1
"2518",13,1,"2004",531,"match","self","自我",1
"2519",13,1,"2004",919,"mismatch","stranger","朋友",1
"2520",13,1,"2004",773,"mismatch","friend","自我",1
"2521",13,1,"2004",1423,"match","self","自我",1
"2522",13,1,"2004",777,"match","stranger","生人",1
"2523",13,1,"2004",678,"match","stranger","生人",1
"2524",13,1,"2004",563,"match","self","自我",1
"2525",13,1,"2004",817,"mismatch","stranger","自我",1
"2526",13,1,"2004",898,"mismatch","stranger","朋友",1
"2527",13,1,"2004",587,"mismatch","friend","生人",0
"2528",13,1,"2004",773,"mismatch","self","生人",1
"2529",13,1,"2004",1009,"mismatch","friend","自我",1
"2530",13,1,"2004",724,"mismatch","self","朋友",1
"2531",13,1,"2004",1045,"mismatch","friend","自我",1
"2532",13,1,"2004",824,"match","friend","朋友",1
"2533",13,1,"2004",992,"mismatch","stranger","朋友",1
"2534",13,1,"2004",672,"match","friend","朋友",1
"2535",13,1,"2004",954,"mismatch","self","生人",1
"2536",13,1,"2004",829,"mismatch","self","生人",1
"2537",13,1,"2004",815,"mismatch","self","生人",1
"2538",13,1,"2004",956,"mismatch","friend","自我",1
"2539",13,1,"2004",1030,"match","self","自我",1
"2540",13,1,"2004",659,"match","friend","朋友",1
"2541",13,1,"2004",996,"match","stranger","生人",1
"2542",13,1,"2004",762,"mismatch","friend","生人",1
"2543",13,1,"2004",654,"match","self","自我",1
"2544",13,1,"2004",962,"mismatch","friend","自我",1
"2545",13,1,"2004",818,"match","stranger","生人",1
"2546",13,1,"2004",915,"mismatch","stranger","朋友",1
"2547",13,1,"2004",799,"mismatch","self","朋友",1
"2548",13,1,"2004",1105,"mismatch","stranger","自我",1
"2549",13,1,"2004",731,"match","friend","朋友",1
"2550",13,1,"2004",760,"mismatch","stranger","朋友",1
"2551",13,1,"2004",796,"mismatch","self","生人",1
"2552",13,1,"2004",692,"match","friend","朋友",1
"2553",13,1,"2004",912,"mismatch","self","朋友",1
"2554",13,1,"2004",886,"mismatch","friend","自我",0
"2555",13,1,"2004",822,"mismatch","friend","生人",1
"2556",13,1,"2004",778,"mismatch","self","生人",1
"2557",13,1,"2004",1054,"mismatch","stranger","自我",1
"2558",13,1,"2004",846,"mismatch","friend","自我",1
"2559",13,1,"2004",799,"match","self","自我",1
"2560",13,1,"2004",751,"mismatch","stranger","朋友",1
"2561",13,1,"2004",684,"match","self","自我",1
"2562",13,1,"2004",785,"match","stranger","生人",1
"2563",13,1,"2004",659,"mismatch","stranger","朋友",1
"2564",13,1,"2004",640,"match","stranger","生人",0
"2565",13,1,"2004",768,"match","friend","朋友",1
"2566",13,1,"2004",910,"match","self","自我",1
"2567",13,1,"2004",815,"mismatch","stranger","朋友",1
"2568",13,1,"2004",820,"match","stranger","生人",1
"2569",13,1,"2004",767,"mismatch","stranger","自我",1
"2570",13,1,"2004",805,"match","friend","朋友",1
"2571",13,1,"2004",765,"mismatch","self","朋友",1
"2572",13,1,"2004",946,"mismatch","friend","自我",1
"2573",13,1,"2004",796,"mismatch","self","生人",1
"2574",13,1,"2004",794,"match","self","自我",1
"2575",13,1,"2004",818,"mismatch","friend","自我",1
"2576",13,1,"2004",711,"match","friend","朋友",1
"2577",13,1,"2004",710,"mismatch","stranger","朋友",1
"2578",13,1,"2004",763,"mismatch","self","生人",1
"2579",13,1,"2004",648,"match","stranger","生人",1
"2580",13,1,"2004",1174,"mismatch","friend","生人",1
"2581",13,1,"2004",691,"mismatch","stranger","自我",0
"2582",13,1,"2004",678,"match","friend","朋友",0
"2583",13,1,"2004",856,"mismatch","friend","自我",1
"2584",13,1,"2004",894,"mismatch","friend","自我",1
"2585",13,1,"2004",1068,"mismatch","stranger","朋友",1
"2586",13,1,"2004",561,"match","self","自我",1
"2587",13,1,"2004",898,"mismatch","friend","生人",1
"2588",13,1,"2004",803,"mismatch","self","生人",1
"2589",13,1,"2004",716,"match","self","自我",1
"2590",13,1,"2004",785,"match","stranger","生人",1
"2591",13,1,"2004",780,"mismatch","self","朋友",1
"2592",13,1,"2004",705,"match","friend","朋友",1
"2593",13,1,"2004",854,"match","stranger","生人",1
"2594",13,1,"2004",698,"mismatch","stranger","朋友",1
"2595",13,1,"2004",835,"mismatch","self","生人",1
"2596",13,1,"2004",887,"match","stranger","生人",1
"2597",13,1,"2004",794,"mismatch","stranger","自我",1
"2598",13,1,"2004",710,"mismatch","self","朋友",1
"2599",13,1,"2004",672,"mismatch","self","生人",1
"2600",13,1,"2004",992,"mismatch","stranger","朋友",1
"2601",13,1,"2004",692,"mismatch","self","生人",1
"2602",13,1,"2004",716,"match","friend","朋友",1
"2603",13,1,"2004",881,"match","stranger","生人",1
"2604",13,1,"2004",821,"mismatch","friend","生人",1
"2605",13,1,"2004",762,"mismatch","friend","自我",1
"2606",13,1,"2004",992,"mismatch","stranger","朋友",1
"2607",13,1,"2004",858,"match","self","自我",1
"2608",13,1,"2004",904,"match","friend","朋友",1
"2609",13,1,"2004",750,"match","self","自我",1
"2610",13,1,"2004",704,"mismatch","friend","自我",0
"2611",13,1,"2004",932,"mismatch","self","朋友",1
"2612",13,1,"2004",1065,"mismatch","friend","自我",1
"2613",13,1,"2004",692,"mismatch","self","生人",1
"2614",13,1,"2004",745,"match","friend","朋友",1
"2615",13,1,"2004",911,"match","self","自我",1
"2616",13,1,"2004",707,"match","friend","朋友",1
"2617",13,1,"2004",732,"match","stranger","生人",1
"2618",13,1,"2004",665,"match","stranger","生人",1
"2619",13,1,"2004",721,"mismatch","stranger","自我",1
"2620",13,1,"2004",986,"mismatch","friend","自我",1
"2621",13,1,"2004",1196,"mismatch","stranger","朋友",1
"2622",13,1,"2004",800,"mismatch","stranger","朋友",1
"2623",13,1,"2004",659,"mismatch","self","生人",1
"2624",13,1,"2004",882,"mismatch","friend","生人",1
"2625",13,1,"2004",669,"match","self","自我",1
"2626",13,1,"2004",861,"match","self","自我",1
"2627",13,1,"2004",958,"mismatch","friend","生人",1
"2628",13,1,"2004",1114,"match","friend","朋友",1
"2629",13,1,"2004",780,"mismatch","stranger","朋友",1
"2630",13,1,"2004",838,"mismatch","friend","自我",1
"2631",13,1,"2004",868,"match","friend","朋友",1
"2632",13,1,"2004",890,"mismatch","self","生人",1
"2633",13,1,"2004",790,"match","stranger","生人",1
"2634",13,1,"2004",863,"mismatch","self","朋友",1
"2635",13,1,"2004",846,"mismatch","friend","自我",1
"2636",13,1,"2004",975,"mismatch","stranger","自我",1
"2637",13,1,"2004",616,"match","self","自我",1
"2638",13,1,"2004",798,"match","stranger","生人",1
"2639",13,1,"2004",824,"mismatch","self","生人",1
"2640",13,1,"2004",877,"mismatch","stranger","朋友",1
"2641",13,1,"2004",801,"match","self","自我",1
"2642",13,1,"2004",757,"match","friend","朋友",1
"2643",13,1,"2004",742,"match","stranger","生人",1
"2644",13,1,"2004",968,"mismatch","friend","自我",1
"2645",13,1,"2004",706,"match","self","自我",1
"2646",13,1,"2004",806,"mismatch","self","生人",1
"2647",13,1,"2004",901,"mismatch","stranger","朋友",1
"2648",13,1,"2004",781,"mismatch","self","生人",1
"2649",13,1,"2004",721,"match","stranger","生人",1
"2650",13,1,"2004",846,"match","friend","朋友",1
"2651",13,1,"2004",882,"mismatch","stranger","朋友",1
"2652",13,1,"2004",1092,"mismatch","friend","生人",1
"2653",13,1,"2004",813,"mismatch","stranger","自我",1
"2654",13,1,"2004",886,"mismatch","friend","自我",1
"2655",13,1,"2004",805,"mismatch","self","朋友",1
"2656",13,1,"2004",824,"mismatch","stranger","朋友",1
"2657",13,1,"2004",700,"match","stranger","生人",0
"2658",13,1,"2004",704,"mismatch","self","生人",1
"2659",13,1,"2004",882,"mismatch","friend","生人",1
"2660",13,1,"2004",736,"match","stranger","生人",1
"2661",13,1,"2004",703,"match","self","自我",1
"2662",13,1,"2004",964,"mismatch","self","生人",1
"2663",13,1,"2004",784,"mismatch","friend","自我",1
"2664",13,1,"2004",648,"match","self","自我",1
"2665",13,1,"2004",846,"match","friend","朋友",1
"2666",13,1,"2004",703,"match","friend","朋友",1
"2667",13,1,"2004",977,"mismatch","stranger","自我",1
"2668",13,1,"2004",824,"mismatch","self","朋友",1
"2669",13,1,"2004",716,"mismatch","friend","自我",1
"2670",13,1,"2004",1019,"mismatch","stranger","朋友",1
"2671",13,1,"2004",829,"mismatch","self","生人",1
"2672",13,1,"2004",914,"mismatch","stranger","朋友",1
"2673",13,1,"2004",780,"mismatch","friend","自我",1
"2674",13,1,"2004",836,"mismatch","friend","自我",1
"2675",13,1,"2004",648,"match","self","自我",1
"2676",13,1,"2004",761,"mismatch","self","生人",1
"2677",13,1,"2004",836,"match","friend","朋友",1
"2678",13,1,"2004",884,"match","self","自我",1
"2679",13,1,"2004",853,"match","friend","朋友",1
"2680",13,1,"2004",1090,"mismatch","stranger","自我",1
"2681",13,1,"2004",776,"mismatch","self","朋友",1
"2682",13,1,"2004",801,"match","stranger","生人",1
"2683",13,1,"2004",836,"match","stranger","生人",1
"2684",13,1,"2004",819,"mismatch","friend","生人",1
"2685",13,1,"2004",1064,"mismatch","stranger","朋友",1
"2686",13,1,"2004",791,"mismatch","self","朋友",1
"2687",13,1,"2004",905,"mismatch","friend","自我",1
"2688",13,1,"2004",894,"match","friend","朋友",1
"2689",13,1,"2004",981,"mismatch","stranger","朋友",1
"2690",13,1,"2004",645,"match","self","自我",1
"2691",13,1,"2004",853,"mismatch","self","生人",1
"2692",13,1,"2004",1041,"mismatch","friend","自我",1
"2693",13,1,"2004",774,"match","friend","朋友",1
"2694",13,1,"2004",884,"mismatch","stranger","朋友",1
"2695",13,1,"2004",889,"mismatch","stranger","自我",1
"2696",13,1,"2004",697,"match","self","自我",1
"2697",13,1,"2004",681,"mismatch","self","生人",1
"2698",13,1,"2004",945,"mismatch","friend","生人",1
"2699",13,1,"2004",761,"match","stranger","生人",1
"2700",13,1,"2004",688,"match","stranger","生人",1
"2701",14,0,"2004",608,"mismatch","stranger","朋友",0
"2702",14,0,"2004",891,"match","stranger","生人",1
"2703",14,0,"2004",656,"mismatch","friend","自我",1
"2704",14,0,"2004",737,"mismatch","friend","自我",1
"2705",14,0,"2004",795,"match","stranger","生人",1
"2706",14,0,"2004",831,"mismatch","stranger","朋友",1
"2707",14,0,"2004",608,"match","self","自我",1
"2708",14,0,"2004",674,"match","self","自我",0
"2709",14,0,"2004",877,"match","friend","朋友",0
"2710",14,0,"2004",594,"match","friend","朋友",1
"2711",14,0,"2004",729,"mismatch","self","朋友",1
"2712",14,0,"2004",987,"mismatch","friend","生人",0
"2713",14,0,"2004",765,"mismatch","self","生人",1
"2714",14,0,"2004",460,"mismatch","stranger","自我",0
"2715",14,0,"2004",646,"mismatch","self","生人",1
"2716",14,0,"2004",874,"match","stranger","生人",1
"2717",14,0,"2004",692,"mismatch","friend","自我",1
"2718",14,0,"2004",888,"mismatch","friend","自我",1
"2719",14,0,"2004",959,"mismatch","stranger","朋友",1
"2720",14,0,"2004",605,"match","friend","朋友",0
"2721",14,0,"2004",871,"mismatch","friend","生人",1
"2722",14,0,"2004",1317,"match","stranger","生人",1
"2723",14,0,"2004",814,"mismatch","self","生人",1
"2724",14,0,"2004",1175,"match","friend","朋友",1
"2725",14,0,"2004",868,"mismatch","self","朋友",1
"2726",14,0,"2004",648,"match","self","自我",1
"2727",14,0,"2004",639,"match","self","自我",0
"2728",14,0,"2004",1281,"mismatch","stranger","朋友",1
"2729",14,0,"2004",1074,"mismatch","self","生人",1
"2730",14,0,"2004",1030,"mismatch","stranger","自我",1
"2731",14,0,"2004",1271,"match","stranger","生人",0
"2732",14,0,"2004",801,"mismatch","friend","自我",1
"2733",14,0,"2004",775,"mismatch","stranger","朋友",1
"2734",14,0,"2004",800,"mismatch","stranger","自我",0
"2735",14,0,"2004",611,"match","self","自我",1
"2736",14,0,"2004",646,"mismatch","friend","生人",0
"2737",14,0,"2004",1364,"match","stranger","生人",0
"2738",14,0,"2004",910,"match","friend","朋友",1
"2739",14,0,"2004",1074,"mismatch","stranger","朋友",1
"2740",14,0,"2004",734,"mismatch","self","朋友",1
"2741",14,0,"2004",858,"mismatch","friend","自我",1
"2742",14,0,"2004",1062,"match","friend","朋友",1
"2743",14,0,"2004",1014,"mismatch","self","生人",1
"2744",14,0,"2004",630,"mismatch","self","生人",1
"2745",14,0,"2004",509,"match","self","自我",1
"2746",14,0,"2004",1362,"match","stranger","生人",0
"2747",14,0,"2004",1047,"match","self","自我",1
"2748",14,0,"2004",705,"mismatch","self","朋友",1
"2749",14,0,"2004",953,"match","friend","朋友",0
"2750",14,0,"2004",838,"mismatch","stranger","自我",1
"2751",14,0,"2004",847,"mismatch","self","生人",1
"2752",14,0,"2004",1025,"match","stranger","生人",1
"2753",14,0,"2004",787,"mismatch","friend","自我",1
"2754",14,0,"2004",1303,"mismatch","friend","自我",1
"2755",14,0,"2004",771,"mismatch","self","生人",1
"2756",14,0,"2004",1022,"mismatch","stranger","朋友",1
"2757",14,0,"2004",1214,"mismatch","stranger","朋友",1
"2758",14,0,"2004",715,"match","friend","朋友",1
"2759",14,0,"2004",796,"mismatch","friend","生人",1
"2760",14,0,"2004",757,"match","self","自我",1
"2761",14,0,"2004",1263,"match","stranger","生人",1
"2762",14,0,"2004",1197,"match","friend","朋友",1
"2763",14,0,"2004",787,"mismatch","stranger","自我",1
"2764",14,0,"2004",806,"mismatch","self","生人",1
"2765",14,0,"2004",862,"mismatch","friend","自我",1
"2766",14,0,"2004",840,"mismatch","self","生人",1
"2767",14,0,"2004",NA,"match","stranger","生人",0
"2768",14,0,"2004",614,"match","self","自我",1
"2769",14,0,"2004",645,"match","self","自我",1
"2770",14,0,"2004",1155,"mismatch","stranger","朋友",1
"2771",14,0,"2004",1291,"mismatch","stranger","朋友",1
"2772",14,0,"2004",1133,"mismatch","friend","生人",1
"2773",14,0,"2004",804,"mismatch","friend","自我",1
"2774",14,0,"2004",1112,"mismatch","self","朋友",1
"2775",14,0,"2004",969,"match","friend","朋友",1
"2776",14,0,"2004",813,"mismatch","stranger","朋友",1
"2777",14,0,"2004",697,"match","self","自我",1
"2778",14,0,"2004",812,"mismatch","stranger","朋友",1
"2779",14,0,"2004",802,"mismatch","self","朋友",1
"2780",14,0,"2004",678,"match","self","自我",1
"2781",14,0,"2004",744,"mismatch","friend","自我",1
"2782",14,0,"2004",1050,"match","stranger","生人",1
"2783",14,0,"2004",489,"mismatch","stranger","自我",0
"2784",14,0,"2004",733,"mismatch","self","生人",1
"2785",14,0,"2004",1121,"match","stranger","生人",1
"2786",14,0,"2004",609,"mismatch","friend","自我",1
"2787",14,0,"2004",711,"match","friend","朋友",0
"2788",14,0,"2004",669,"mismatch","self","生人",1
"2789",14,0,"2004",742,"mismatch","friend","生人",1
"2790",14,0,"2004",825,"match","friend","朋友",1
"2791",14,0,"2004",708,"mismatch","friend","自我",1
"2792",14,0,"2004",1198,"mismatch","stranger","朋友",1
"2793",14,0,"2004",821,"match","self","自我",1
"2794",14,0,"2004",697,"mismatch","self","生人",1
"2795",14,0,"2004",1134,"match","friend","朋友",1
"2796",14,0,"2004",809,"match","friend","朋友",1
"2797",14,0,"2004",1121,"match","stranger","生人",1
"2798",14,0,"2004",820,"match","self","自我",1
"2799",14,0,"2004",669,"mismatch","self","生人",1
"2800",14,0,"2004",741,"match","stranger","生人",1
"2801",14,0,"2004",670,"mismatch","friend","自我",1
"2802",14,0,"2004",751,"mismatch","stranger","自我",1
"2803",14,0,"2004",944,"mismatch","self","朋友",1
"2804",14,0,"2004",1004,"mismatch","friend","生人",1
"2805",14,0,"2004",748,"mismatch","stranger","朋友",1
"2806",14,0,"2004",737,"mismatch","friend","生人",1
"2807",14,0,"2004",1303,"match","friend","朋友",0
"2808",14,0,"2004",852,"match","self","自我",1
"2809",14,0,"2004",720,"mismatch","self","生人",1
"2810",14,0,"2004",591,"mismatch","friend","自我",1
"2811",14,0,"2004",964,"match","friend","朋友",1
"2812",14,0,"2004",677,"mismatch","friend","自我",1
"2813",14,0,"2004",847,"mismatch","self","朋友",1
"2814",14,0,"2004",756,"mismatch","stranger","朋友",1
"2815",14,0,"2004",741,"mismatch","self","生人",1
"2816",14,0,"2004",908,"mismatch","stranger","自我",1
"2817",14,0,"2004",979,"match","self","自我",1
"2818",14,0,"2004",925,"match","stranger","生人",0
"2819",14,0,"2004",752,"mismatch","stranger","朋友",1
"2820",14,0,"2004",976,"match","stranger","生人",1
"2821",14,0,"2004",717,"match","stranger","生人",1
"2822",14,0,"2004",623,"mismatch","self","生人",1
"2823",14,0,"2004",631,"match","self","自我",1
"2824",14,0,"2004",683,"mismatch","friend","自我",1
"2825",14,0,"2004",876,"match","stranger","生人",1
"2826",14,0,"2004",739,"match","self","自我",1
"2827",14,0,"2004",766,"mismatch","stranger","自我",1
"2828",14,0,"2004",1106,"mismatch","stranger","朋友",1
"2829",14,0,"2004",671,"mismatch","friend","自我",1
"2830",14,0,"2004",1075,"mismatch","friend","生人",1
"2831",14,0,"2004",787,"mismatch","self","生人",1
"2832",14,0,"2004",964,"match","friend","朋友",0
"2833",14,0,"2004",828,"mismatch","stranger","朋友",1
"2834",14,0,"2004",662,"match","friend","朋友",1
"2835",14,0,"2004",690,"mismatch","self","朋友",1
"2836",14,0,"2004",887,"match","stranger","生人",1
"2837",14,0,"2004",701,"mismatch","friend","自我",1
"2838",14,0,"2004",1202,"mismatch","stranger","朋友",1
"2839",14,0,"2004",790,"mismatch","friend","自我",1
"2840",14,0,"2004",1032,"mismatch","self","生人",1
"2841",14,0,"2004",577,"mismatch","stranger","自我",1
"2842",14,0,"2004",873,"mismatch","friend","生人",1
"2843",14,0,"2004",767,"match","friend","朋友",1
"2844",14,0,"2004",890,"match","self","自我",1
"2845",14,0,"2004",886,"match","self","自我",1
"2846",14,0,"2004",606,"mismatch","self","生人",1
"2847",14,0,"2004",918,"match","stranger","生人",1
"2848",14,0,"2004",1031,"mismatch","stranger","朋友",1
"2849",14,0,"2004",785,"match","friend","朋友",1
"2850",14,0,"2004",621,"mismatch","self","朋友",1
"2851",14,0,"2004",785,"match","stranger","生人",1
"2852",14,0,"2004",671,"mismatch","self","生人",1
"2853",14,0,"2004",610,"mismatch","self","朋友",0
"2854",14,0,"2004",849,"mismatch","self","生人",1
"2855",14,0,"2004",1125,"match","self","自我",1
"2856",14,0,"2004",982,"match","stranger","生人",1
"2857",14,0,"2004",867,"match","friend","朋友",1
"2858",14,0,"2004",994,"mismatch","stranger","朋友",1
"2859",14,0,"2004",1450,"mismatch","stranger","自我",1
"2860",14,0,"2004",531,"match","friend","朋友",1
"2861",14,0,"2004",552,"match","self","自我",1
"2862",14,0,"2004",875,"mismatch","friend","自我",1
"2863",14,0,"2004",1079,"mismatch","stranger","朋友",1
"2864",14,0,"2004",764,"mismatch","friend","自我",1
"2865",14,0,"2004",908,"mismatch","friend","生人",1
"2866",14,0,"2004",744,"mismatch","friend","自我",1
"2867",14,0,"2004",871,"match","self","自我",1
"2868",14,0,"2004",994,"match","friend","朋友",0
"2869",14,0,"2004",752,"mismatch","self","生人",1
"2870",14,0,"2004",728,"mismatch","friend","自我",1
"2871",14,0,"2004",686,"mismatch","stranger","朋友",1
"2872",14,0,"2004",1034,"mismatch","self","朋友",1
"2873",14,0,"2004",1299,"mismatch","self","生人",1
"2874",14,0,"2004",1000,"match","stranger","生人",1
"2875",14,0,"2004",735,"match","stranger","生人",0
"2876",14,0,"2004",662,"mismatch","stranger","朋友",1
"2877",14,0,"2004",1013,"mismatch","friend","生人",1
"2878",14,0,"2004",806,"mismatch","stranger","自我",1
"2879",14,0,"2004",1431,"match","friend","朋友",1
"2880",14,0,"2004",865,"match","self","自我",1
"2881",14,0,"2004",1111,"mismatch","friend","生人",1
"2882",14,0,"2004",583,"match","friend","朋友",1
"2883",14,0,"2004",680,"mismatch","stranger","朋友",1
"2884",14,0,"2004",787,"match","friend","朋友",1
"2885",14,0,"2004",638,"mismatch","stranger","朋友",1
"2886",14,0,"2004",797,"mismatch","self","朋友",1
"2887",14,0,"2004",929,"match","stranger","生人",1
"2888",14,0,"2004",850,"match","stranger","生人",1
"2889",14,0,"2004",1188,"mismatch","stranger","自我",1
"2890",14,0,"2004",763,"match","self","自我",1
"2891",14,0,"2004",979,"mismatch","self","生人",1
"2892",14,0,"2004",955,"mismatch","friend","自我",1
"2893",14,0,"2004",692,"mismatch","friend","自我",1
"2894",14,0,"2004",723,"match","self","自我",1
"2895",14,0,"2004",593,"mismatch","self","生人",1
"2896",14,0,"2004",1039,"mismatch","friend","自我",1
"2897",14,0,"2004",1071,"mismatch","friend","自我",1
"2898",14,0,"2004",641,"match","self","自我",1
"2899",14,0,"2004",604,"mismatch","stranger","朋友",1
"2900",14,0,"2004",963,"mismatch","stranger","自我",1
"2901",14,0,"2004",802,"match","friend","朋友",0
"2902",14,0,"2004",667,"mismatch","friend","生人",1
"2903",14,0,"2004",1185,"match","stranger","生人",1
"2904",14,0,"2004",830,"match","stranger","生人",1
"2905",14,0,"2004",998,"mismatch","self","生人",1
"2906",14,0,"2004",1093,"mismatch","stranger","朋友",1
"2907",14,0,"2004",685,"match","friend","朋友",1
"2908",14,0,"2004",852,"mismatch","self","朋友",1
"2909",14,0,"2004",690,"match","self","自我",1
"2910",14,0,"2004",693,"mismatch","self","生人",1
"2911",14,0,"2004",939,"match","friend","朋友",1
"2912",14,0,"2004",732,"match","stranger","生人",1
"2913",14,0,"2004",1135,"mismatch","stranger","朋友",0
"2914",14,0,"2004",802,"mismatch","friend","自我",1
"2915",14,0,"2004",896,"match","stranger","生人",1
"2916",14,0,"2004",684,"match","self","自我",1
"2917",14,0,"2004",608,"mismatch","stranger","朋友",1
"2918",14,0,"2004",635,"match","self","自我",1
"2919",14,0,"2004",1047,"mismatch","stranger","自我",1
"2920",14,0,"2004",990,"mismatch","friend","生人",1
"2921",14,0,"2004",850,"mismatch","self","生人",1
"2922",14,0,"2004",1051,"mismatch","self","生人",1
"2923",14,0,"2004",602,"match","friend","朋友",1
"2924",14,0,"2004",893,"mismatch","friend","自我",1
"2925",14,0,"2004",755,"mismatch","self","朋友",1
"2926",14,0,"2004",758,"mismatch","friend","自我",1
"2927",14,0,"2004",1009,"mismatch","stranger","朋友",1
"2928",14,0,"2004",604,"mismatch","self","生人",1
"2929",14,0,"2004",671,"match","self","自我",1
"2930",14,0,"2004",807,"match","stranger","生人",1
"2931",14,0,"2004",888,"mismatch","friend","生人",1
"2932",14,0,"2004",770,"match","self","自我",1
"2933",14,0,"2004",853,"match","friend","朋友",1
"2934",14,0,"2004",679,"mismatch","friend","自我",1
"2935",14,0,"2004",851,"mismatch","self","朋友",1
"2936",14,0,"2004",945,"mismatch","stranger","朋友",1
"2937",14,0,"2004",859,"match","friend","朋友",1
"2938",14,0,"2004",781,"mismatch","self","生人",1
"2939",14,0,"2004",882,"match","stranger","生人",1
"2940",14,0,"2004",946,"mismatch","stranger","自我",1
"2941",14,0,"2004",643,"match","friend","朋友",1
"2942",14,0,"2004",847,"mismatch","friend","自我",1
"2943",14,0,"2004",739,"match","stranger","生人",1
"2944",14,0,"2004",737,"mismatch","friend","自我",1
"2945",14,0,"2004",753,"match","self","自我",1
"2946",14,0,"2004",593,"match","stranger","生人",0
"2947",14,0,"2004",783,"match","self","自我",1
"2948",14,0,"2004",787,"mismatch","self","生人",1
"2949",14,0,"2004",861,"mismatch","stranger","朋友",1
"2950",14,0,"2004",868,"mismatch","self","生人",0
"2951",14,0,"2004",677,"mismatch","friend","生人",1
"2952",14,0,"2004",804,"match","friend","朋友",1
"2953",14,0,"2004",801,"mismatch","stranger","自我",1
"2954",14,0,"2004",812,"mismatch","self","朋友",1
"2955",14,0,"2004",1170,"mismatch","stranger","朋友",1
"2956",14,0,"2004",664,"mismatch","friend","自我",1
"2957",14,0,"2004",838,"match","stranger","生人",1
"2958",14,0,"2004",640,"mismatch","stranger","自我",1
"2959",14,0,"2004",568,"match","friend","朋友",0
"2960",14,0,"2004",839,"mismatch","self","生人",1
"2961",14,0,"2004",722,"mismatch","self","朋友",1
"2962",14,0,"2004",936,"mismatch","stranger","朋友",1
"2963",14,0,"2004",729,"match","self","自我",1
"2964",14,0,"2004",743,"mismatch","self","生人",1
"2965",14,0,"2004",793,"mismatch","stranger","朋友",1
"2966",14,0,"2004",666,"match","self","自我",1
"2967",14,0,"2004",1178,"match","stranger","生人",1
"2968",14,0,"2004",634,"mismatch","friend","生人",1
"2969",14,0,"2004",552,"match","friend","朋友",1
"2970",14,0,"2004",665,"mismatch","friend","自我",1
"2971",14,0,"2004",838,"mismatch","self","朋友",1
"2972",14,0,"2004",562,"match","friend","朋友",1
"2973",14,0,"2004",699,"mismatch","friend","自我",1
"2974",14,0,"2004",1010,"mismatch","stranger","朋友",1
"2975",14,0,"2004",883,"match","stranger","生人",1
"2976",14,0,"2004",989,"match","friend","朋友",1
"2977",14,0,"2004",808,"mismatch","stranger","朋友",1
"2978",14,0,"2004",648,"match","self","自我",1
"2979",14,0,"2004",1153,"mismatch","self","生人",1
"2980",14,0,"2004",690,"mismatch","friend","自我",1
"2981",14,0,"2004",910,"mismatch","stranger","自我",1
"2982",14,0,"2004",728,"match","stranger","生人",1
"2983",14,0,"2004",651,"match","self","自我",1
